Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed
6346,US-2023-146157-CHO-MIL-31000,2025-11-21,2029-05-18,Standard Class,146157,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Friday,Wicked Choccy's,32.076176,-81.088371,41.9033,-87.6336,2345.48,1236.77,962.82,248.74,781.39,Secret Factory,248.74,True
6347,US-2023-146157-CHO-SCR-58000,2025-11-21,2029-05-18,Standard Class,146157,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2025,11,4,Friday,Lot's O' Nuts,32.881893,-111.768036,41.9033,-87.6336,2345.48,1236.77,962.82,248.74,781.39,Secret Factory,248.74,True
6348,US-2023-140018-CHO-FUD-51000,2025-11-21,2029-05-18,Standard Class,140018,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.66666666666667,2025,11,4,Friday,Lot's O' Nuts,32.881893,-111.768036,40.0839,-82.9726,2682.53,906.31,1378.89,656.92,827.2,Secret Factory,656.92,True
6349,US-2023-114482-CHO-MIL-31000,2025-11-21,2029-05-17,Second Class,114482,United States,Des Moines,Iowa,50315,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,11,4,Friday,Wicked Choccy's,32.076176,-81.088371,41.5444,-93.6192,1867.99,1530.85,758.36,254.55,782.08,Secret Factory,254.55,True
6350,US-2023-154711-CHO-TRI-54000,2025-11-22,2029-05-18,Standard Class,154711,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,11,4,Saturday,Wicked Choccy's,32.076176,-81.088371,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,False
6351,US-2023-154711-CHO-FUD-51000,2025-11-22,2029-05-18,Standard Class,154711,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2025,11,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,True
6352,US-2023-132577-CHO-MIL-31000,2025-11-22,2029-05-19,Standard Class,132577,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2025,11,4,Saturday,Wicked Choccy's,32.076176,-81.088371,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
6353,US-2023-154711-CHO-MIL-31000,2025-11-22,2029-05-18,Standard Class,154711,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,11,4,Saturday,Wicked Choccy's,32.076176,-81.088371,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,False
6354,US-2023-164945-CHO-NUT-13000,2025-11-22,2029-05-19,Standard Class,164945,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2025,11,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,40.7262,-73.9796,3447.0,1152.26,1936.11,1390.23,1532.08,Wicked Choccy's,1152.26,True
6355,US-2023-131576-CHO-TRI-54000,2025-11-22,2029-05-18,Standard Class,131576,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,11,4,Saturday,Wicked Choccy's,32.076176,-81.088371,42.4313,-82.9813,2730.71,1163.47,1208.66,636.57,1013.37,Secret Factory,636.57,True
6356,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,Standard Class,132577,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2025,11,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
6357,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,Standard Class,132577,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2025,11,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
6358,US-2023-132577-CHO-MIL-31000,2025-11-22,2029-05-19,Standard Class,132577,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,11,4,Saturday,Wicked Choccy's,32.076176,-81.088371,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
6359,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,Standard Class,132577,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,11,4,Saturday,Lot's O' Nuts,32.881893,-111.768036,29.8941,-95.6481,1564.09,1407.84,2027.04,1363.45,787.56,The Other Factory,787.56,True
6360,US-2023-160129-CHO-FUD-51000,2025-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2025,11,4,Sunday,Lot's O' Nuts,32.881893,-111.768036,40.0118,-75.1456,3345.23,1030.94,1898.45,1307.32,1413.25,Wicked Choccy's,1030.94,True
6361,US-2023-160129-OTH-GUM-21000,2025-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,52.0,2025,11,4,Sunday,Secret Factory,41.446333,-90.565487,40.0118,-75.1456,3345.23,1030.94,1898.45,1307.32,1413.25,Wicked Choccy's,1030.94,True
6362,US-2023-160129-CHO-MIL-31000,2025-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,11,4,Sunday,Wicked Choccy's,32.076176,-81.088371,40.0118,-75.1456,3345.23,1030.94,1898.45,1307.32,1413.25,Wicked Choccy's,1030.94,False
6363,US-2023-123533-SUG-LAF-25000,2025-11-24,2029-05-22,Standard Class,123533,United States,Hialeah,Florida,33012,Sugar,Gulf,SUG-LAF-25000,Laffy Taffy,9.95,5,6.2,3.75,62.311557788944725,2025,11,4,Monday,Sugar Shack,48.11914,-96.18115,25.8654,-80.3059,3134.16,694.78,2835.18,1972.21,1382.65,Wicked Choccy's,694.78,True
6364,US-2023-163881-CHO-MIL-31000,2025-11-24,2029-05-22,Standard Class,163881,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True
6365,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True
6366,US-2023-123806-CHO-MIL-31000,2025-11-24,2029-05-19,Second Class,123806,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,39.3446,-76.6794,3211.53,900.61,1837.89,1197.54,1265.58,Wicked Choccy's,900.61,False
6367,US-2023-113726-CHO-NUT-13000,2025-11-24,2029-05-23,Standard Class,113726,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,47.6633,-122.3022,1866.88,3861.84,1938.89,2587.82,3006.3,Lot's O' Nuts,1866.88,False
6368,US-2023-123533-CHO-TRI-54000,2025-11-24,2029-05-22,Standard Class,123533,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,25.8654,-80.3059,3134.16,694.78,2835.18,1972.21,1382.65,Wicked Choccy's,694.78,False
6369,US-2023-128531-CHO-MIL-31000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6370,US-2023-124485-CHO-SCR-58000,2025-11-24,2029-05-18,First Class,124485,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,40.8011,-73.9371,3450.93,1161.12,1934.67,1392.53,1538.18,Wicked Choccy's,1161.12,True
6371,US-2023-163573-CHO-NUT-13000,2025-11-24,2029-05-19,First Class,163573,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,47.6633,-122.3022,1866.88,3861.84,1938.89,2587.82,3006.3,Lot's O' Nuts,1866.88,False
6372,US-2023-125661-OTH-KAZ-38000,2025-11-24,2029-05-18,First Class,125661,United States,Cleveland,Ohio,44105,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,7.6923076923076925,2025,11,4,Monday,The Other Factory,35.1175,-89.971107,41.4509,-81.619,2819.12,1043.49,1364.24,745.32,1012.65,Secret Factory,745.32,True
6373,US-2023-105284-OTH-KAZ-38000,2025-11-24,2029-05-23,Standard Class,105284,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,7.6923076923076925,2025,11,4,Monday,The Other Factory,35.1175,-89.971107,39.9448,-75.2288,3337.89,1020.84,1896.99,1301.96,1404.22,Wicked Choccy's,1020.84,True
6374,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6375,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6376,US-2023-100083-CHO-FUD-51000,2025-11-24,2029-05-21,Standard Class,100083,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,42.3363,-122.8398,1431.52,3827.07,2171.92,2657.26,2941.74,Lot's O' Nuts,1431.52,False
6377,US-2023-123533-CHO-NUT-13000,2025-11-24,2029-05-22,Standard Class,123533,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,25.8654,-80.3059,3134.16,694.78,2835.18,1972.21,1382.65,Wicked Choccy's,694.78,True
6378,US-2023-124485-CHO-NUT-13000,2025-11-24,2029-05-18,First Class,124485,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,40.8011,-73.9371,3450.93,1161.12,1934.67,1392.53,1538.18,Wicked Choccy's,1161.12,True
6379,US-2023-124485-CHO-SCR-58000,2025-11-24,2029-05-18,First Class,124485,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,40.8011,-73.9371,3450.93,1161.12,1934.67,1392.53,1538.18,Wicked Choccy's,1161.12,True
6380,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6381,US-2023-165561-CHO-FUD-51000,2025-11-24,2029-05-20,Standard Class,165561,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,47.5614,-122.1552,1851.43,3848.79,1930.32,2576.1,2992.62,Lot's O' Nuts,1851.43,False
6382,US-2023-163881-CHO-NUT-13000,2025-11-24,2029-05-22,Standard Class,163881,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,False
6383,US-2023-128531-CHO-NUT-13000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6384,US-2023-124485-CHO-MIL-31000,2025-11-24,2029-05-18,First Class,124485,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,40.8011,-73.9371,3450.93,1161.12,1934.67,1392.53,1538.18,Wicked Choccy's,1161.12,False
6385,US-2023-128531-CHO-SCR-58000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,32.7244,-96.6755,1409.51,1463.85,1712.32,1110.26,673.22,The Other Factory,673.22,True
6386,US-2023-163881-CHO-TRI-54000,2025-11-24,2029-05-22,Standard Class,163881,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True
6387,US-2023-125661-CHO-SCR-58000,2025-11-24,2029-05-18,First Class,125661,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,41.4509,-81.619,2819.12,1043.49,1364.24,745.32,1012.65,Secret Factory,745.32,True
6388,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True
6389,US-2023-132731-CHO-SCR-58000,2025-11-24,2029-05-20,Standard Class,132731,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2025,11,4,Monday,Lot's O' Nuts,32.881893,-111.768036,32.9462,-96.7058,1404.83,1466.28,1687.73,1089.75,665.73,The Other Factory,665.73,True
6390,US-2023-113341-CHO-TRI-54000,2025-11-25,2029-05-21,Standard Class,113341,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.0818,-118.1753,608.91,3443.82,2399.71,2548.52,2575.46,Lot's O' Nuts,608.91,True
6391,US-2023-169838-CHO-MIL-31000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,42.2545,-84.3875,2613.8,1168.66,1129.16,519.42,929.36,Secret Factory,519.42,True
6392,US-2023-108196-CHO-FUD-51000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2025,11,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,39.7187,-82.6031,2708.35,860.65,1429.89,699.02,827.24,Secret Factory,699.02,True
6393,US-2023-169838-CHO-TRI-54000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,42.2545,-84.3875,2613.8,1168.66,1129.16,519.42,929.36,Secret Factory,519.42,True
6394,US-2023-165470-CHO-MIL-31000,2025-11-25,2029-05-22,Standard Class,165470,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,30.2787,-81.5831,2864.24,205.34,2340.03,1480.35,951.01,Wicked Choccy's,205.34,False
6395,US-2023-160535-CHO-SCR-58000,2025-11-25,2029-05-22,Standard Class,160535,United States,Plainfield,New Jersey,7060,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2025,11,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,40.6152,-74.415,3409.78,1121.11,1911.95,1355.89,1493.34,Wicked Choccy's,1121.11,True
6396,US-2023-132549-CHO-TRI-54000,2025-11-25,2029-05-22,Standard Class,132549,United States,Huntsville,Alabama,35810,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.7784,-86.6091,2327.36,593.8,1681.29,818.01,308.72,The Other Factory,308.72,True
6397,US-2023-108196-CHO-NUT-13000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2025,11,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,39.7187,-82.6031,2708.35,860.65,1429.89,699.02,827.24,Secret Factory,699.02,True
6398,US-2023-169838-CHO-FUD-51000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.66666666666666,2025,11,4,Tuesday,Lot's O' Nuts,32.881893,-111.768036,42.2545,-84.3875,2613.8,1168.66,1129.16,519.42,929.36,Secret Factory,519.42,True
6399,US-2023-108196-CHO-TRI-54000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,39.7187,-82.6031,2708.35,860.65,1429.89,699.02,827.24,Secret Factory,699.02,True
6400,US-2023-160535-OTH-KAZ-38000,2025-11-25,2029-05-22,Standard Class,160535,United States,Plainfield,New Jersey,7060,Other,Atlantic,OTH-KAZ-38000,Kazookles,26.0,8,2.0,24.0,7.6923076923076925,2025,11,4,Tuesday,The Other Factory,35.1175,-89.971107,40.6152,-74.415,3409.78,1121.11,1911.95,1355.89,1493.34,Wicked Choccy's,1121.11,True
6401,US-2023-119298-CHO-MIL-31000,2025-11-25,2029-05-20,First Class,119298,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,35.833,-90.6965,1957.94,979.09,1438.46,624.28,103.17,The Other Factory,103.17,True
6402,US-2023-107104-CHO-SCR-58000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,69.44444444444444,2025,11,4,Wednesday,Lot's O' Nuts,32.881893,-111.768036,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,False
6403,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True
6404,US-2023-130288-CHO-MIL-31000,2025-11-26,2029-05-22,Second Class,130288,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,40.7402,-73.9996,3445.38,1152.55,1933.85,1388.33,1530.99,Wicked Choccy's,1152.55,False
6405,US-2023-107104-CHO-NUT-13000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2025,11,4,Wednesday,Lot's O' Nuts,32.881893,-111.768036,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,False
6406,US-2023-106915-CHO-SCR-58000,2025-11-26,2029-05-24,Standard Class,106915,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2025,11,4,Wednesday,Lot's O' Nuts,32.881893,-111.768036,31.7089,-106.3293,527.51,2377.86,2015.44,1771.06,1562.88,Lot's O' Nuts,527.51,False
6407,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,33.9631,-118.3941,626.46,3465.43,2423.1,2572.48,2597.73,Lot's O' Nuts,626.46,True
6408,US-2023-158309-CHO-MIL-31000,2025-11-26,2029-05-21,First Class,158309,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2025,11,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,25.813,-80.232,3143.19,701.39,2843.6,1980.69,1391.85,Wicked Choccy's,701.39,False
